#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 07 22 10 51 999 99.0 99.0  0.51 13.33  6.70  80 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 22 11 21 999 99.0 99.0  0.51 13.33  6.62  74 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 22 11 51 999 99.0 99.0  0.49  7.14  6.66  42 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 22 12 21 999 99.0 99.0  0.50 14.29  7.01  85 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 22 13 21 999 99.0 99.0  0.49 13.33  7.05  81 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 22 13 51 999 99.0 99.0  0.49 14.29  6.72  84 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 22 14 21 999 99.0 99.0  0.49 14.29  6.81  92 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 22 14 51 999 99.0 99.0  0.48 13.33  6.88  90 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 22 15 21 999 99.0 99.0  0.51 13.33  6.96  81 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 22 16 21 999 99.0 99.0  0.54 14.29  6.87  78 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 22 16 51 999 99.0 99.0  0.53 14.29  6.94  85 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 22 17 21 999 99.0 99.0  0.54 14.29  7.04  73 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 22 17 51 999 99.0 99.0  0.54 14.29  7.10  76 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 22 18 21 999 99.0 99.0  0.51 12.50  6.83  84 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 22 18 51 999 99.0 99.0  0.53 14.29  6.49  77 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 22 19 21 999 99.0 99.0  0.51 14.29  6.92  77 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 22 19 51 999 99.0 99.0  0.55 14.29  6.96  78 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 22 20 21 999 99.0 99.0  0.53 14.29  6.33  78 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 22 20 51 999 99.0 99.0  0.59 14.29  6.37  78 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 22 22 21 999 99.0 99.0  0.52 14.29  6.39  81 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 22 23 21 999 99.0 99.0  0.49  7.14  6.33  32 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 22 23 51 999 99.0 99.0  0.51 14.29  6.64  73 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 23 00 21 999 99.0 99.0  0.47 13.33  6.98  69 9999.0 999.0  31.1 999.0 99.0 99.00
2016 07 23 00 51 999 99.0 99.0  0.50 12.50  7.00  64 9999.0 999.0  31.2 999.0 99.0 99.00
2016 07 23 01 21 999 99.0 99.0  0.50 14.29  7.29  80 9999.0 999.0  31.1 999.0 99.0 99.00
2016 07 23 01 51 999 99.0 99.0  0.50 10.53  7.46  71 9999.0 999.0  31.1 999.0 99.0 99.00
2016 07 23 02 51 999 99.0 99.0  0.51  9.88  7.47  76 9999.0 999.0  31.8 999.0 99.0 99.00
2016 07 23 03 21 999 99.0 99.0  0.54 14.29  7.62  67 9999.0 999.0  31.4 999.0 99.0 99.00
2016 07 23 03 51 999 99.0 99.0  0.52 13.33  7.33  77 9999.0 999.0  32.1 999.0 99.0 99.00
2016 07 23 04 21 999 99.0 99.0  0.51 13.33  7.04  61 9999.0 999.0  31.5 999.0 99.0 99.00
2016 07 23 04 51 999 99.0 99.0  0.51 12.50  7.32  85 9999.0 999.0  32.0 999.0 99.0 99.00
2016 07 23 05 21 999 99.0 99.0  0.50 13.33  7.04  77 9999.0 999.0  31.7 999.0 99.0 99.00
2016 07 23 05 51 999 99.0 99.0  0.51 13.33  7.47  71 9999.0 999.0  31.4 999.0 99.0 99.00
2016 07 23 06 21 999 99.0 99.0  0.50 13.33  7.17  80 9999.0 999.0  31.2 999.0 99.0 99.00
2016 07 23 06 51 999 99.0 99.0  0.52 13.33  6.95  81 9999.0 999.0  31.0 999.0 99.0 99.00
2016 07 23 07 51 999 99.0 99.0  0.50 13.33  7.07  74 9999.0 999.0  31.2 999.0 99.0 99.00
2016 07 23 08 21 999 99.0 99.0  0.50 13.33  6.34  67 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 23 08 51 999 99.0 99.0  0.50 13.33  6.47  73 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 23 09 21 999 99.0 99.0  0.49 12.50  6.36  71 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 23 09 51 999 99.0 99.0  0.47 13.33  6.56  74 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 10 21 999 99.0 99.0  0.48 13.33  6.94  73 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 23 10 51 999 99.0 99.0  0.48 13.33  6.78  71 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 23 11 21 999 99.0 99.0  0.50 13.33  6.86  77 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 23 11 51 999 99.0 99.0  0.46 13.33  6.76  77 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 23 12 51 999 99.0 99.0  0.48 12.50  7.10  74 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 23 13 21 999 99.0 99.0  0.47 13.33  6.95  60 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 23 13 51 999 99.0 99.0  0.46 13.33  7.01  63 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 23 14 21 999 99.0 99.0  0.48 12.50  7.19  71 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 23 14 51 999 99.0 99.0  0.52 13.33  7.70  71 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 23 15 21 999 99.0 99.0  0.52 13.33  7.80  71 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 15 51 999 99.0 99.0  0.55 13.33  7.58  77 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 16 21 999 99.0 99.0  0.50 13.33  7.54  67 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 16 51 999 99.0 99.0  0.51 13.33  7.57  81 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 17 21 999 99.0 99.0  0.49 11.76  7.32  70 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 23 17 51 999 99.0 99.0  0.53 13.33  7.61  78 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 23 18 21 999 99.0 99.0  0.49 13.33  7.34  83 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 23 18 51 999 99.0 99.0  0.53 13.33  7.01  69 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 19 21 999 99.0 99.0  0.53 13.33  7.26  71 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 19 51 999 99.0 99.0  0.50 13.33  6.93  81 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 20 21 999 99.0 99.0  0.50 13.33  7.08  76 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 23 20 51 999 99.0 99.0  0.53 12.50  6.81  70 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 23 21 21 999 99.0 99.0  0.57 12.50  6.63  80 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 23 21 51 999 99.0 99.0  0.60 13.33  6.24  73 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 22 21 999 99.0 99.0  0.52 13.33  5.91  64 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 22 51 999 99.0 99.0  0.53 13.33  6.02  67 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 23 23 21 999 99.0 99.0  0.51 13.33  5.81  69 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 23 23 51 999 99.0 99.0  0.56 13.33  5.82  56 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 24 00 21 999 99.0 99.0  0.51 13.33  6.10  59 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 00 51 999 99.0 99.0  0.52 12.50  5.94  77 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 24 01 21 999 99.0 99.0  0.55 13.33  5.90  67 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 01 51 999 99.0 99.0  0.56  7.14  5.39  70 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 02 21 999 99.0 99.0  0.60  6.67  5.38  64 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 02 51 999 99.0 99.0  0.62 13.33  5.68  71 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 03 21 999 99.0 99.0  0.61 12.50  6.06  78 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 03 51 999 99.0 99.0  0.60 12.50  5.58  67 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 24 04 21 999 99.0 99.0  0.66 13.33  5.71  73 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 04 51 999 99.0 99.0  0.66 12.50  5.69  71 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 24 05 21 999 99.0 99.0  0.65 12.50  5.66  73 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 24 06 21 999 99.0 99.0  0.66 13.33  5.81  69 9999.0 999.0  31.0 999.0 99.0 99.00
2016 07 24 06 51 999 99.0 99.0  0.64 12.50  5.56  66 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 07 21 999 99.0 99.0  0.66 12.50  5.92  63 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 07 51 999 99.0 99.0  0.63  7.69  5.91   5 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 08 21 999 99.0 99.0  0.64  7.69  6.06   7 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 24 08 51 999 99.0 99.0  0.66  7.69  6.31 355 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 24 09 21 999 99.0 99.0  0.66  7.14  6.28  16 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 24 09 51 999 99.0 99.0  0.72  7.69  5.57  33 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 10 21 999 99.0 99.0  0.74 11.76  5.41  77 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 10 51 999 99.0 99.0  0.75  6.67  4.88  47 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 11 21 999 99.0 99.0  0.66 12.50  4.98  50 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 11 51 999 99.0 99.0  0.61 12.50  5.10  69 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 12 21 999 99.0 99.0  0.60  6.67  5.00  46 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 12 51 999 99.0 99.0  0.61  8.33  5.40  18 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 13 21 999 99.0 99.0  0.57 12.50  5.10  64 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 13 51 999 99.0 99.0  0.65 12.50  5.60  73 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 14 21 999 99.0 99.0  0.65 12.50  5.68  67 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 14 51 999 99.0 99.0  0.65 12.50  5.69  67 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 15 21 999 99.0 99.0  0.60  7.69  5.35  39 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 15 51 999 99.0 99.0  0.56  8.33  5.33   7 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 16 21 999 99.0 99.0  0.65 12.50  6.06  61 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 16 51 999 99.0 99.0  0.60 12.50  6.16  67 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 17 21 999 99.0 99.0  0.60  7.14  6.41  49 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 17 51 999 99.0 99.0  0.58 12.50  6.39  64 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 18 21 999 99.0 99.0  0.60  7.69  6.42  29 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 24 18 51 999 99.0 99.0  0.57 12.50  6.36  78 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 24 19 21 999 99.0 99.0  0.57  8.33  6.24  31 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 24 19 51 999 99.0 99.0  0.65 11.76  6.88  69 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 24 20 21 999 99.0 99.0  0.62 12.50  6.41  71 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 24 20 51 999 99.0 99.0  0.68  7.14  6.02  15 9999.0 999.0  30.1 999.0 99.0 99.00
2016 07 24 21 21 999 99.0 99.0  0.67 11.76  5.48  80 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 24 21 51 999 99.0 99.0  0.62 11.76  5.68  78 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 22 21 999 99.0 99.0  0.71 12.50  4.98  69 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 22 51 999 99.0 99.0  0.69 12.50  4.72  66 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 24 23 21 999 99.0 99.0  0.63 12.50  4.77  67 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 24 23 51 999 99.0 99.0  0.53 12.50  4.65  39 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 25 00 21 999 99.0 99.0  0.52 13.33  4.70  43 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 25 00 51 999 99.0 99.0  0.58 12.50  5.25  64 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 25 01 21 999 99.0 99.0  0.59 11.76  5.27  66 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 25 01 51 999 99.0 99.0  0.61  7.69  5.17  61 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 25 02 21 999 99.0 99.0  0.62 12.50  5.44  53 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 25 02 51 999 99.0 99.0  0.62 12.50  5.61  61 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 25 03 21 999 99.0 99.0  0.65 12.50  5.74  69 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 25 03 51 999 99.0 99.0  0.64  7.14  5.37  57 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 25 04 21 999 99.0 99.0  0.68 12.50  5.77  57 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 25 04 51 999 99.0 99.0  0.64 12.50  5.64  54 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 25 05 21 999 99.0 99.0  0.65 12.50  5.68  63 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 25 05 51 999 99.0 99.0  0.72 12.50  5.83  63 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 25 06 51 999 99.0 99.0  0.65 11.76  5.97  73 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 25 07 21 999 99.0 99.0  0.64  6.67  5.78  67 9999.0 999.0  30.9 999.0 99.0 99.00
2016 07 25 07 51 999 99.0 99.0  0.66 11.76  5.56  71 9999.0 999.0  30.8 999.0 99.0 99.00
2016 07 25 08 21 999 99.0 99.0  0.65 11.76  5.75  64 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 25 08 51 999 99.0 99.0  0.72 11.76  5.76  49 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 25 09 21 999 99.0 99.0  0.67 11.76  5.96  73 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 25 09 51 999 99.0 99.0  0.68 11.76  5.74  63 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 25 10 21 999 99.0 99.0  0.75 11.76  5.11  59 9999.0 999.0  30.7 999.0 99.0 99.00
2016 07 25 10 51 999 99.0 99.0  0.79 11.76  4.90  64 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 25 11 21 999 99.0 99.0  0.77  9.09  4.84  32 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 25 11 51 999 99.0 99.0  0.67 11.76  4.73  69 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 25 12 21 999 99.0 99.0  0.68 11.76  4.75  60 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 25 12 51 999 99.0 99.0  0.67 11.11  4.56  52 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 25 13 21 999 99.0 99.0  0.64 11.76  4.87  46 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 25 13 51 999 99.0 99.0  0.62 11.76  5.23  54 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 25 14 21 999 99.0 99.0  0.62 11.11  4.75  60 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 25 14 51 999 99.0 99.0  0.64 11.11  4.78  64 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 25 15 21 999 99.0 99.0  0.64 11.76  4.64  52 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 25 15 51 999 99.0 99.0  0.81 11.76  4.09  66 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 25 16 21 999 99.0 99.0  0.73  8.33  4.10  40 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 25 16 51 999 99.0 99.0  0.78  8.33  3.92  28 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 17 21 999 99.0 99.0  0.88  8.33  3.93  33 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 17 51 999 99.0 99.0  0.89 11.76  4.03  56 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 18 21 999 99.0 99.0  0.95 11.11  4.29  53 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 25 18 51 999 99.0 99.0  1.02  4.55  4.42  85 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 25 19 21 999 99.0 99.0  1.00  5.00  4.55  88 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 25 19 51 999 99.0 99.0  0.97  4.76  4.44  81 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 20 21 999 99.0 99.0  0.94  4.76  4.56  87 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 20 51 999 99.0 99.0  0.88 11.76  5.11  56 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 21 21 999 99.0 99.0  0.89  4.55  4.57  84 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 25 21 51 999 99.0 99.0  1.03 11.76  4.61  69 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 22 21 999 99.0 99.0  1.13  4.76  4.33  91 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 22 51 999 99.0 99.0  1.10  4.55  4.61  80 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 23 21 999 99.0 99.0  1.08  4.55  4.52  76 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 25 23 51 999 99.0 99.0  1.19  5.00  4.64  61 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 00 21 999 99.0 99.0  1.06  4.76  4.78  67 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 00 51 999 99.0 99.0  0.97  5.26  4.86  63 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 01 51 999 99.0 99.0  0.88  5.56  5.16  61 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 02 51 999 99.0 99.0  0.86  6.25  5.53  52 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 26 03 21 999 99.0 99.0  0.83  6.25  5.66  59 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 03 51 999 99.0 99.0  0.80  6.25  5.82  53 9999.0 999.0  30.1 999.0 99.0 99.00
2016 07 26 04 21 999 99.0 99.0  0.83  7.69  5.67  54 9999.0 999.0  30.1 999.0 99.0 99.00
2016 07 26 04 51 999 99.0 99.0  0.86  7.69  5.96  56 9999.0 999.0  30.1 999.0 99.0 99.00
2016 07 26 05 21 999 99.0 99.0  0.86  7.69  5.86  71 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 26 05 51 999 99.0 99.0  0.83  8.33  6.00  66 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 26 06 21 999 99.0 99.0  0.83  7.69  6.30  73 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 26 06 51 999 99.0 99.0  0.84  7.14  6.01  81 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 26 07 21 999 99.0 99.0  0.81  7.69  6.29  69 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 26 07 51 999 99.0 99.0  0.81  7.14  6.22  81 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 26 08 21 999 99.0 99.0  0.79  7.69  6.54  69 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 26 08 51 999 99.0 99.0  0.78 11.76  6.64  54 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 26 09 21 999 99.0 99.0  0.76  7.14  6.19  74 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 09 51 999 99.0 99.0  0.82  7.14  6.30  76 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 10 51 999 99.0 99.0  0.87 12.50  5.92  69 9999.0 999.0  30.1 999.0 99.0 99.00
2016 07 26 11 21 999 99.0 99.0  0.87  7.14  5.44  80 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 11 51 999 99.0 99.0  0.96 11.11  5.42  49 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 12 21 999 99.0 99.0  0.87 12.50  5.50  56 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 12 51 999 99.0 99.0  0.82 12.50  5.50  59 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 13 21 999 99.0 99.0  0.78  7.69  5.96  56 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 13 51 999 99.0 99.0  0.73 12.50  6.12  70 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 14 21 999 99.0 99.0  0.72 11.11  5.89  50 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 14 51 999 99.0 99.0  0.78 12.50  6.59  52 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 15 21 999 99.0 99.0  0.77 12.50  6.49  52 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 15 51 999 99.0 99.0  0.76 12.50  6.67  66 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 16 21 999 99.0 99.0  0.72 12.50  6.38  54 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 16 51 999 99.0 99.0  0.72 12.50  6.53  57 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 17 21 999 99.0 99.0  0.72 12.50  6.84  67 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 17 51 999 99.0 99.0  0.76 11.76  6.83  61 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 18 51 999 99.0 99.0  0.71 11.76  6.32  63 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 19 21 999 99.0 99.0  0.72 11.11  6.23  46 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 19 51 999 99.0 99.0  0.81 12.50  6.66  63 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 20 21 999 99.0 99.0  0.73 11.76  6.14  57 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 20 51 999 99.0 99.0  0.76 12.50  6.04  66 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 21 21 999 99.0 99.0  0.81 11.76  6.22  77 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 21 51 999 99.0 99.0  0.85 11.11  6.22  64 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 22 21 999 99.0 99.0  0.83 11.11  5.70  56 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 23 21 999 99.0 99.0  0.90 11.76  5.66  67 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 26 23 51 999 99.0 99.0  0.87 11.76  5.40  50 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 00 21 999 99.0 99.0  0.86 11.76  5.52  71 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 00 51 999 99.0 99.0  0.82 12.50  5.48  52 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 01 21 999 99.0 99.0  0.79 11.76  5.46  53 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 01 51 999 99.0 99.0  0.80 11.76  5.86  49 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 02 21 999 99.0 99.0  0.82 11.76  6.14  56 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 02 51 999 99.0 99.0  0.82 11.11  6.32  56 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 03 21 999 99.0 99.0  0.83 11.76  6.31  63 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 03 51 999 99.0 99.0  0.85 11.11  6.40  54 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 04 21 999 99.0 99.0  0.83 11.76  6.20  60 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 27 04 51 999 99.0 99.0  0.82 11.76  6.09  57 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 27 05 21 999 99.0 99.0  0.83 11.76  6.80  64 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 27 05 51 999 99.0 99.0  0.81 11.11  6.87  53 9999.0 999.0  30.6 999.0 99.0 99.00
2016 07 27 06 21 999 99.0 99.0  0.82 11.76  7.31  63 9999.0 999.0  30.5 999.0 99.0 99.00
2016 07 27 07 21 999 99.0 99.0  0.79 11.76  7.20  49 9999.0 999.0  30.4 999.0 99.0 99.00
2016 07 27 07 51 999 99.0 99.0  0.83 11.11  7.49  56 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 08 21 999 99.0 99.0  0.87 11.11  7.22  61 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 09 21 999 99.0 99.0  0.85 11.11  7.48  60 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 09 51 999 99.0 99.0  0.81 10.53  7.06  38 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 10 51 999 99.0 99.0  0.78 10.53  6.60  49 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 11 21 999 99.0 99.0  0.85 11.11  6.46  59 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 11 51 999 99.0 99.0  0.92 11.76  6.17  69 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 12 21 999 99.0 99.0  0.95 11.11  5.59  61 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 12 51 999 99.0 99.0  0.84 11.76  5.72  61 9999.0 999.0  30.2 999.0 99.0 99.00
2016 07 27 13 21 999 99.0 99.0  0.83 11.11  6.03  59 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 13 51 999 99.0 99.0  0.91 11.11  6.03  53 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 14 21 999 99.0 99.0  0.86 11.11  6.35  52 9999.0 999.0  30.3 999.0 99.0 99.00
2016 07 27 14 51 999 99.0 99.0  0.87 11.11  6.30  57 9999.0 999.0  30.2 999.0 99.0 99.00
